nohup: ignoring input
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00, 11.00it/s]Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00, 10.99it/s]
{'n_step': 32, 'control': "deuxJack !aux ! againsticole ! Cont.~ Harold %%{[autore${[]{*'ISBNdefine", 'loss': 0.885881245136261, 'time': 1702163253.3108897}
{'n_step': 33, 'control': "deuxJack !aux ! againsticole ! Cont.~ Harold %%{[autore${[]{*' ISBNdefine", 'loss': 0.8864541053771973, 'time': 1702163257.480605}
{'n_step': 34, 'control': "deuxJack !aux ! regardlessicole ! Cont.~ Harold %%{[autore${[]{*' ISBNdefine", 'loss': 0.8754898309707642, 'time': 1702163261.6817997}
{'n_step': 35, 'control': "deuxJack !chas ! regardlessicole ! Cont.~ Harold %%{[autore${[]{*' ISBNdefine", 'loss': 0.8764219284057617, 'time': 1702163265.909111}
{'n_step': 36, 'control': 'deuxJack !chas ! regardlessicole ! Cont.~ Harold "#{[autore${[]{*\' ISBNdefine', 'loss': 0.8804697394371033, 'time': 1702163270.2502425}
{'n_step': 37, 'control': 'deuxJack !chas ! regardless critique ! Cont.~ Harold "#{[autore${[]{*\' ISBNdefine', 'loss': 0.8705421686172485, 'time': 1702163274.5374107}
{'n_step': 38, 'control': 'deuxJack !icole ! regardless critique ! Cont.~ Harold "#{[autore${[]{*\' ISBNdefine', 'loss': 0.8608471751213074, 'time': 1702163278.7976515}
{'n_step': 39, 'control': 'deuxJack !icole ! regardless critique ! Cont.~ Harold "#{[autore${[]{*\' CLdefine', 'loss': 0.8626136183738708, 'time': 1702163283.1634789}
{'n_step': 40, 'control': 'quickJack !icole ! regardless critique ! Cont.~ Harold "#{[autore${[]{*\' CLdefine', 'loss': 0.8518118858337402, 'time': 1702163287.424614}
{'n_step': 41, 'control': 'gentJack !icole ! regardless critique ! Cont.~ Harold "#{[autore${[]{*\' CLdefine', 'loss': 0.8537737727165222, 'time': 1702163291.6049592}
{'n_step': 42, 'control': 'gentJack !icole ! regardless critique ! Cont.~ Harold "#{[pgf${[]{*\' CLdefine', 'loss': 0.8517434000968933, 'time': 1702163295.8284042}
{'n_step': 43, 'control': 'gentJack !codes ! regardless critique ! Cont.~ Harold "#{[pgf${[]{*\' CLdefine', 'loss': 0.8414809107780457, 'time': 1702163300.0442045}
{'n_step': 44, 'control': 'gentJack !codes ! regardless critique!. Cont.~ Harold "#{[pgf${[]{*\' CLdefine', 'loss': 0.8410579562187195, 'time': 1702163304.2516363}
{'n_step': 45, 'control': 'gentJack !codes ! regardless critique!. Cont.~ Edward "#{[pgf${[]{*\' CLdefine', 'loss': 0.8417439460754395, 'time': 1702163308.422654}
{'n_step': 46, 'control': 'gentJack !codes ! regardless critique!. Cont.~ Ama "#{[pgf${[]{*\' CLdefine', 'loss': 0.8322114944458008, 'time': 1702163312.6275842}
{'n_step': 47, 'control': 'gentJack !codes ! regardless critique!. Cont.~ Ama "#{[pgf${[]{protected\' CLdefine', 'loss': 0.8272876739501953, 'time': 1702163316.8237553}
{'n_step': 48, 'control': 'gentJack !codes ! regardless critique!. Cont.~ Ama "#{[pgf${[]{protected\'Structdefine', 'loss': 0.8181906938552856, 'time': 1702163320.9986217}
{'n_step': 49, 'control': 'gentJack !codes ! regardless critique!. Cont.~ Ama "#{[pgf${[]{protectedmathcalStructdefine', 'loss': 0.8148931860923767, 'time': 1702163325.2048116}
{'n_step': 50, 'control': 'gentJack !codes ! regardless critique!. Cont.~ Ama "#{[pgf${[]{protectedSyntaxStructdefine', 'loss': 0.8103399276733398, 'time': 1702163329.3963077}
{'n_step': 51, 'control': 'gentJack !render ! regardless critique!. Cont.~ Ama "#{[pgf${[]{protectedSyntaxStructdefine', 'loss': 0.8064285516738892, 'time': 1702163333.5963154}
{'n_step': 52, 'control': 'gentJack !render ! regardless critique!. Cont.~ Ama "#{[pgf${[]{#SyntaxStructdefine', 'loss': 0.7984945774078369, 'time': 1702163337.8686988}
{'n_step': 53, 'control': 'gentJack ! template ! regardless critique!. Cont.~ Ama "#{[pgf${[]{#SyntaxStructdefine', 'loss': 0.7958137392997742, 'time': 1702163342.0435727}
{'n_step': 54, 'control': 'gentJack ! template ! without critique!. Cont.~ Ama "#{[pgf${[]{#SyntaxStructdefine', 'loss': 0.7829682230949402, 'time': 1702163346.2302535}
{'n_step': 55, 'control': 'gentJack !WRITE ! without critique!. Cont.~ Ama "#{[pgf${[]{#SyntaxStructdefine', 'loss': 0.7382952570915222, 'time': 1702163350.4452858}
{'n_step': 56, 'control': 'VSJack !WRITE ! without critique!. Cont.~ Ama "#{[pgf${[]{#SyntaxStructdefine', 'loss': 0.7284935712814331, 'time': 1702163354.62291}
{'n_step': 57, 'control': 'VSpack !WRITE ! without critique!. Cont.~ Ama "#{[pgf${[]{#SyntaxStructdefine', 'loss': 0.7222320437431335, 'time': 1702163358.8171165}
{'n_step': 58, 'control': 'VSpack !WRITE ! without critique!. Cont.~ Ama "#{[pgf${[]{#Syntaxationdefine', 'loss': 0.713499128818512, 'time': 1702163363.188266}
{'n_step': 59, 'control': 'VSpack !WRITE ! without critique!. Cont.~ Ama "#{[pgf${[]{ArgsSyntaxationdefine', 'loss': 0.6882250905036926, 'time': 1702163367.4128008}
{'n_step': 60, 'control': 'VSpack !WRITE ! without critique!. Cont.~ Ama "#{[pgf bind[]{ArgsSyntaxationdefine', 'loss': 0.6415964961051941, 'time': 1702163371.6374457}
{'n_step': 61, 'control': 'VSpack !WRITE ! without critique!. Cont.~ Ama "#{[pgf bind[]{ArgsSyntax{(define', 'loss': 0.3772960901260376, 'time': 1702163375.9013891}
{'n_step': 62, 'control': 'VSpack !WRITE ! without critique!. Cont.~ Ama "#{[pgf bind[@ArgsSyntax{(define', 'loss': 0.3367324769496918, 'time': 1702163380.1171622}
{'n_step': 63, 'control': 'Falpack !WRITE ! without critique!. Cont.~ Ama "#{[pgf bind[@ArgsSyntax{(define', 'loss': 0.2959000766277313, 'time': 1702163384.2944179}
{'n_step': 64, 'control': 'Fal opacity !WRITE ! without critique!. Cont.~ Ama "#{[pgf bind[@ArgsSyntax{(define', 'loss': 0.26660585403442383, 'time': 1702163388.5214014}
{'n_step': 65, 'control': 'Fal opacity !WRITE ! without critique!. Cont.~ E "#{[pgf bind[@ArgsSyntax{(define', 'loss': 0.2717369496822357, 'time': 1702163392.7296221}
{'n_step': 66, 'control': 'Fal opacity !WRITE ! without critique!. Cont.~ E "#{[pgfpol[@ArgsSyntax{(define', 'loss': 0.25557541847229004, 'time': 1702163396.9428694}
{'n_step': 67, 'control': 'Fal opacity !WRITE ! without critique!. variables.~ E "#{[pgfpol[@ArgsSyntax{(define', 'loss': 0.24165616929531097, 'time': 1702163401.1661081}
{'n_step': 68, 'control': 'Fal opacity !WRITE ! without critique!. variables.~ E "#{[pgfper[@ArgsSyntax{(define', 'loss': 0.22420544922351837, 'time': 1702163405.3693647}
{'n_step': 69, 'control': 'Fal opacity !WRITE ! without critique!. variables.~ E$-{[pgfper[@ArgsSyntax{(define', 'loss': 0.19984333217144012, 'time': 1702163409.618004}
{'n_step': 70, 'control': 'Fal opacity !WRITE ! without critique:` variables.~ E$-{[pgfper[@ArgsSyntax{(define', 'loss': 0.18159812688827515, 'time': 1702163413.8308303}
{'n_step': 71, 'control': 'Fal opacity !WRITEMD without critique:` variables.~ E$-{[pgfper[@ArgsSyntax{(define', 'loss': 0.17763270437717438, 'time': 1702163418.030926}
{'n_step': 72, 'control': 'Fal opacity !WRITEMD without critique:` variables.~}_$-{[pgfper[@ArgsSyntax{(define', 'loss': 0.1702013909816742, 'time': 1702163422.2519622}
{'n_step': 73, 'control': 'Falnum !WRITEMD without critique:` variables.~}_$-{[pgfper[@ArgsSyntax{(define', 'loss': 0.15784654021263123, 'time': 1702163426.450369}
{'n_step': 74, 'control': 'Falnum !WRITEMD without critique:` variables.~}_$-{[pgfper[@StatSyntax{(define', 'loss': 0.15055568516254425, 'time': 1702163430.6196692}
{'n_step': 75, 'control': 'Falnum !WRITEMD without critique:` variables.~}_$-{[pgfper[@StringsSyntax{(define', 'loss': 0.14243526756763458, 'time': 1702163434.8053274}
{'n_step': 76, 'control': 'Falnum !WRITEMD without critique:`;&.~}_$-{[pgfper[@StringsSyntax{(define', 'loss': 0.1330041140317917, 'time': 1702163439.0105941}
{'n_step': 77, 'control': 'Falnum !WRITEMD without critique:`;&.~}_\\$-{[pgfper[@StringsSyntax{(define', 'loss': 0.1294662207365036, 'time': 1702163443.2043004}
{'n_step': 78, 'control': 'Falnum !WRITEMD without critique:`;&<-}_\\$-{[pgfper[@StringsSyntax{(define', 'loss': 0.1133805438876152, 'time': 1702163447.3770642}
{'n_step': 79, 'control': 'Falnum !WRITEMD without critique:`sterdam<-}_\\$-{[pgfper[@StringsSyntax{(define', 'loss': 0.11861459165811539, 'time': 1702163451.5774882}
{'n_step': 80, 'control': 'Falnum !WRITEMD without critique:`dm<-}_\\$-{[pgfper[@StringsSyntax{(define', 'loss': 0.11719832569360733, 'time': 1702163455.788605}
{'n_step': 81, 'control': 'Falnum !WRITEMD without critique:` Shakespeare<-}_\\$-{[pgfper[@StringsSyntax{(define', 'loss': 0.11528073996305466, 'time': 1702163459.9770293}
{'n_step': 82, 'control': 'FalTY !WRITEMD without critique:` Shakespeare<-}_\\$-{[pgfper[@StringsSyntax{(define', 'loss': 0.11370065063238144, 'time': 1702163464.321823}
{'n_step': 83, 'control': 'FalTY !WRITEMD without critique:` Shakespeare<-}_\\$-{[pgfper[@Stringsstack{(define', 'loss': 0.10870517790317535, 'time': 1702163468.5489316}
{'n_step': 84, 'control': 'Fal XVII !WRITEMD without critique:` Shakespeare<-}_\\$-{[pgfper[@Stringsstack{(define', 'loss': 0.10775040835142136, 'time': 1702163472.78406}
{'n_step': 85, 'control': 'Fal XVII !WRITE regardless without critique:` Shakespeare<-}_\\$-{[pgfper[@Stringsstack{(define', 'loss': 0.10329611599445343, 'time': 1702163477.0055065}
{'n_step': 86, 'control': 'Fal XVII !WRITE regardless without critique:` Shakespeare<-}_\\$-{[pgfEXT[@Stringsstack{(define', 'loss': 0.09522981941699982, 'time': 1702163481.1926556}
{'n_step': 87, 'control': 'Fal operation !WRITE regardless without critique:` Shakespeare<-}_\\$-{[pgfEXT[@Stringsstack{(define', 'loss': 0.09117238968610764, 'time': 1702163485.3822753}
{'n_step': 88, 'control': 'Fal operation !WRITEmanifest without critique:` Shakespeare<-}_\\$-{[pgfEXT[@Stringsstack{(define', 'loss': 0.0804578885436058, 'time': 1702163489.5810354}
{'n_step': 89, 'control': 'Fal operation !WRITEmanifest without critique:` Shakespeare<-}_\\$-{[pgfchar[@Stringsstack{(define', 'loss': 0.07747893780469894, 'time': 1702163493.809368}
{'n_step': 90, 'control': 'Fal operation !WRITEmanifest without critique:` Shakespeare<-}_\\.~\\{[pgfchar[@Stringsstack{(define', 'loss': 0.08034037798643112, 'time': 1702163498.1323838}
{'n_step': 91, 'control': 'Fal operation !WRITEmanifest without critique:` Shakespeare<-}_\\.~\\ ((pgfchar[@Stringsstack{(define', 'loss': 0.07706805318593979, 'time': 1702163502.3542323}
{'n_step': 92, 'control': 'Fal operation !WRITEmanifest without critique:` Shakespeare<-)}{.~\\ ((pgfchar[@Stringsstack{(define', 'loss': 0.07623770087957382, 'time': 1702163506.5488093}
{'n_step': 93, 'control': 'Fal operation !WRITEmanifest without critique:` Shakespeare<-}_.~\\ ((pgfchar[@Stringsstack{(define', 'loss': 0.08208983391523361, 'time': 1702163510.7924395}
{'n_step': 94, 'control': 'PDF operation !WRITEmanifest without critique:` Shakespeare<-}_.~\\ ((pgfchar[@Stringsstack{(define', 'loss': 0.07101752609014511, 'time': 1702163515.0305738}
{'n_step': 95, 'control': 'PDF project !WRITEmanifest without critique:` Shakespeare<-}_.~\\ ((pgfchar[@Stringsstack{(define', 'loss': 0.07188332825899124, 'time': 1702163519.2107716}
{'n_step': 96, 'control': 'PDF project !WRITEmanifest without critique:` Shakespeare<-}_)_{ ((pgfchar[@Stringsstack{(define', 'loss': 0.07410083711147308, 'time': 1702163523.392857}
{'n_step': 97, 'control': 'PDF project !WRITEmanifest without critique:`javase<-}_)_{ ((pgfchar[@Stringsstack{(define', 'loss': 0.0761338397860527, 'time': 1702163527.592749}
{'n_step': 98, 'control': 'PDF project !WRITEmanifest without critique:`iske<-}_)_{ ((pgfchar[@Stringsstack{(define', 'loss': 0.07062894850969315, 'time': 1702163531.7773051}
{'n_step': 99, 'control': 'PDF project !WRITEmanifest without critique:`iske<-}}\\)_{ ((pgfchar[@Stringsstack{(define', 'loss': 0.07091677933931351, 'time': 1702163535.9628274}
{'n_step': 100, 'control': 'PDF project !WRITEmanifest without critique:`iske\\<}}\\)_{ ((pgfchar[@Stringsstack{(define', 'loss': 0.07452370971441269, 'time': 1702163540.177528}
{'n_step': 101, 'control': 'PDF project !WRITEmanifest without critique:`iske <-}}\\)_{ ((pgfchar[@Stringsstack{(define', 'loss': 0.07041092962026596, 'time': 1702163544.3773432}
{'n_step': 102, 'control': 'PDF project !WRITEmanifest without critique:`iske <-}}\\)_{^{(pgfchar[@Stringsstack{(define', 'loss': 0.0644000843167305, 'time': 1702163548.6863892}
{'n_step': 103, 'control': 'PDF project !WRITEmanifest without critique:`iske <-}}\\{$\\^{(pgfchar[@Stringsstack{(define', 'loss': 0.059330057352781296, 'time': 1702163552.8797948}
{'n_step': 104, 'control': 'PDF project------------WRITEmanifest without critique:`iske <-}}\\{$\\^{(pgfchar[@Stringsstack{(define', 'loss': 0.06607799232006073, 'time': 1702163557.094356}
{'n_step': 105, 'control': 'PDF project./WRITEmanifest without critique:`iske <-}}\\{$\\^{(pgfchar[@Stringsstack{(define', 'loss': 0.06369345635175705, 'time': 1702163561.2901838}
{'n_step': 106, 'control': 'PDF project.\\WRITEmanifest without critique:`iske <-}}\\{$\\^{(pgfchar[@Stringsstack{(define', 'loss': 0.058075256645679474, 'time': 1702163565.4685857}
{'n_step': 107, 'control': 'PDF project.\\WRITEmanifest without critique:`iske <-()));{$\\^{(pgfchar[@Stringsstack{(define', 'loss': 0.0576043426990509, 'time': 1702163569.6877124}
{'n_step': 108, 'control': 'PDF project.\\WRITEmanifest without critique:`iske$-()));{$\\^{(pgfchar[@Stringsstack{(define', 'loss': 0.06458654999732971, 'time': 1702163573.9120395}
{'n_step': 109, 'control': 'PDF project.\\WRITEmanifest without critique:`unft$-()));{$\\^{(pgfchar[@Stringsstack{(define', 'loss': 0.06873535364866257, 'time': 1702163578.1255271}
{'n_step': 110, 'control': 'PDF project.\\WRITEmanifest without critique:`ienie$-()));{$\\^{(pgfchar[@Stringsstack{(define', 'loss': 0.0715896338224411, 'time': 1702163582.3160138}
{'n_step': 111, 'control': 'PDF project.\\WRITEmanifest without critique:` deren$-()));{$\\^{(pgfchar[@Stringsstack{(define', 'loss': 0.06383233517408371, 'time': 1702163586.5709913}
{'n_step': 112, 'control': 'PDF project.\\WRITEmanifest without critique:` conna$-()));{$\\^{(pgfchar[@Stringsstack{(define', 'loss': 0.06833931058645248, 'time': 1702163590.7642076}
{'n_step': 113, 'control': 'PDF project.\\WRITEmanifest without critique:` conna$- });{$\\^{(pgfchar[@Stringsstack{(define', 'loss': 0.06680856645107269, 'time': 1702163594.9722886}
{'n_step': 114, 'control': 'PDF project.\\WRITEmanifest without critique:` conna$- }); "<^{(pgfchar[@Stringsstack{(define', 'loss': 0.06369190663099289, 'time': 1702163599.184959}
{'n_step': 115, 'control': 'PDF project.\\WRITEmanifest without critique:` conna~$\\ }); "<^{(pgfchar[@Stringsstack{(define', 'loss': 0.06319331377744675, 'time': 1702163603.4121659}
{'n_step': 116, 'control': 'PDF project.\\WRITEmanifest without critique:` conna~$\\ }); "<^{(pgfAttr[@Stringsstack{(define', 'loss': 0.07079552859067917, 'time': 1702163607.631141}
{'n_step': 117, 'control': 'PDF project.\\WRITEmanifest without critique:` conna~$\\ }); "<^{(pgfAdd[@Stringsstack{(define', 'loss': 0.06677964329719543, 'time': 1702163611.8205147}
{'n_step': 118, 'control': 'PDF project.\\WRITEmanifest without critique:` conna~$\\ });=[^{(pgfAdd[@Stringsstack{(define', 'loss': 0.0635654479265213, 'time': 1702163616.0423121}
{'n_step': 119, 'control': 'PDF project.\\WRITEmanifest without critique:` conna~$\\ });=[^{(pgfDict[@Stringsstack{(define', 'loss': 0.06408127397298813, 'time': 1702163620.2736535}
{'n_step': 120, 'control': 'PDF project.\\WRITEmanifest without critique:` conna~$\\ });=[^{(pgfBatch[@Stringsstack{(define', 'loss': 0.06310918927192688, 'time': 1702163624.4688277}
{'n_step': 121, 'control': 'PDF project.\\WRITEmanifest without critique:` conna~$\\ });=[^{(pgfsolute[@Stringsstack{(define', 'loss': 0.06568485498428345, 'time': 1702163628.6577148}
{'n_step': 122, 'control': 'PDF project.\\WRITEmanifest without critique:` conna~$\\ });=[^{(pgfple[@Stringsstack{(define', 'loss': 0.06175476312637329, 'time': 1702163632.846834}
{'n_step': 123, 'control': 'PDF project.\\WRITEmanifest without critique:` conna~$\\ });=[^{(pgfPOST[@Stringsstack{(define', 'loss': 0.05991341546177864, 'time': 1702163637.0371928}
{'n_step': 124, 'control': 'PDF project.\\WRITEmanifest without critique:`imoine~$\\ });=[^{(pgfPOST[@Stringsstack{(define', 'loss': 0.05947539955377579, 'time': 1702163641.2402763}
{'n_step': 125, 'control': 'PDF project.\\WRITEmanifest without critique:` Bitte~$\\ });=[^{(pgfPOST[@Stringsstack{(define', 'loss': 0.06063765287399292, 'time': 1702163645.4248466}
{'n_step': 126, 'control': 'PDF project.\\WRITEmanifest without critique:` Bitte~$\\ });=[^{(pgfPOST[@Stringsdraw{(define', 'loss': 0.06343558430671692, 'time': 1702163649.638518}
{'n_step': 127, 'control': 'PDF project.\\WRITEmanifest without critique:` Billy~$\\ });=[^{(pgfPOST[@Stringsdraw{(define', 'loss': 0.06542247533798218, 'time': 1702163653.835815}
{'n_step': 128, 'control': 'PDF project.\\WRITEmanifest without critique:`javase~$\\ });=[^{(pgfPOST[@Stringsdraw{(define', 'loss': 0.05855900049209595, 'time': 1702163658.0305402}
{'n_step': 129, 'control': 'PDF project.\\WRITEmanifest without critique:`javase~$\\});=[^{(pgfPOST[@Stringsdraw{(define', 'loss': 0.057986266911029816, 'time': 1702163662.20753}
{'n_step': 130, 'control': 'PDF project.\\WRITEmanifest without critique:`sdk~$\\});=[^{(pgfPOST[@Stringsdraw{(define', 'loss': 0.060384321957826614, 'time': 1702163666.442792}
{'n_step': 131, 'control': 'PS project.\\WRITEmanifest without critique:`sdk~$\\});=[^{(pgfPOST[@Stringsdraw{(define', 'loss': 0.06314437836408615, 'time': 1702163670.653948}
{'n_step': 132, 'control': 'PS project.\\WRITEmanifest without critique:`sdk~$\\});=[^{(pgfPOST[@StringsCond{(define', 'loss': 0.06822853535413742, 'time': 1702163674.9299693}
{'n_step': 133, 'control': 'PS project.\\WRITEmanifest without critique:`sdk~$\\});=[^{(pgfPOST[@Stringscompare{(define', 'loss': 0.06484463065862656, 'time': 1702163679.14684}
{'n_step': 134, 'control': 'PS project.\\WRITEmanifest without critique:`sdk~$\\});=[^{(pgfPOST[@Stringscmp{(define', 'loss': 0.06894853711128235, 'time': 1702163683.379062}
{'n_step': 135, 'control': 'PS project.\\WRITEmanifest without critique:`sdk~$\\});=[^{(pgfPOST[@Stringspply{(define', 'loss': 0.06936147063970566, 'time': 1702163687.562362}
{'n_step': 136, 'control': 'PS project.\\WRITEmanifest without critique:` wetenschapp~$\\});=[^{(pgfPOST[@Stringspply{(define', 'loss': 0.068506620824337, 'time': 1702163691.766396}
{'n_step': 137, 'control': 'PS project.\\WRITEmanifest without critique:` wetenschapp~$\\});=[^{(pgfPOST[@Stringsassoc{(define', 'loss': 0.06870809197425842, 'time': 1702163695.9761145}
{'n_step': 138, 'control': 'PS project.\\WRITEmanifest without critique:` wetenschapp~$\\});=[^{(pgfPOST[@StringsEq{(define', 'loss': 0.07298504561185837, 'time': 1702163700.2018733}
{'n_step': 139, 'control': 'PS project.\\WRITEmanifest without critique:` wetenschapp~$\\});=[^{(pgfPOST[@Stringsdict{(define', 'loss': 0.06706097722053528, 'time': 1702163704.4374795}
{'n_step': 140, 'control': 'PS project.\\WRITEmanifest without critique:`blogs~$\\});=[^{(pgfPOST[@Stringsdict{(define', 'loss': 0.07199686765670776, 'time': 1702163708.6521845}
{'n_step': 141, 'control': 'PS project.\\WRITEmanifest without critique:`javascript~$\\});=[^{(pgfPOST[@Stringsdict{(define', 'loss': 0.06798293441534042, 'time': 1702163712.845217}
{'n_step': 142, 'control': 'PS project.\\WRITEmanifest without critique:`javascript~$\\});=[^{(pgfPOST[@Strings sep{(define', 'loss': 0.06240444257855415, 'time': 1702163717.1082678}
{'n_step': 143, 'control': 'PS project.\\WRITEmanifest without critique:`indexOf~$\\});=[^{(pgfPOST[@Strings sep{(define', 'loss': 0.07330493628978729, 'time': 1702163721.2881207}
{'n_step': 144, 'control': 'PS project.\\WRITEmanifest without critique:` autorytatywna~$\\});=[^{(pgfPOST[@Strings sep{(define', 'loss': 0.06564829498529434, 'time': 1702163725.5864382}
{'n_step': 145, 'control': 'PS project.\\WRITEmanifest without critique:` autorytatywna~$\\});={^{(pgfPOST[@Strings sep{(define', 'loss': 0.06415059417486191, 'time': 1702163729.7778075}
{'n_step': 146, 'control': 'PS project.\\WRITEmanifest without critique:` autorytatywna~$\\});#{^{(pgfPOST[@Strings sep{(define', 'loss': 0.06702177971601486, 'time': 1702163734.054148}
